Shift_JIS,
, This file is a mapping of all of the categories to their descriptions

action, "条件と処理のトレース"
adapter, "外部アダプタ"
adaptersql, "外部アダプタの SQL 文"
admin, "Ariba Buyer システム管理に関連するメッセージ"
adminLow, "Ariba Buyer システム管理に関連する低レベルメッセージ"
adminui, "カタログ管理に関連するメッセージ"
all, "すべてのメッセージカテゴリ"
allocIds, "サーバーからの ID 割り当て"
analysisMaster, "Analysys マスタ"
analysisMaster.analysis, "Analysis その他"
analysisMaster.analysisAdmin, "Ariba Analysis システム管理に関連するメッセージ"
analysisMaster.analysisDataLoad, "Analysis データロード"
analysisMaster.analysisLoadDetails, "Analysis データロード詳細ログ"
analysisMaster.analysisQuery, "Analysis クエリ処理"
analysisMaster.analysisMDCache, "Analysis キャッシュ"
analysisMaster.analysisRecentUserChoice, "最近のユーザー選択情報のトラッキング"
analysisMaster.analysisOlap, "Analysis OLAP"
analysisMaster.analysisBackground, "Analysis バックグラウンドレポート"
analysisMaster.loadfile, "Analysis アップロードファイル"
analysisMigration,"Analysis 移行"
appInfoExtension, "アプリケーション情報の拡張に関連するメッセージ (共有サービスにのみ関連)"
appIntegrate, "アプリケーション間の統合ユーティリティ"
application, "Ariba アプリケーション運用関連情報"
application.chargeLoading, "cXML P カード請求ロード情報"
application.charge, "P カード請求関連情報"
application.customApprover, "顧客側で特別な承認を実行するために書かれた Java コード関連メッセージ"
application.cxml.aribaNetworkException, "一般的な Ariba Network エラー"
application.cxml.cxmlOcAsn, "オーダー確認および出荷通知処理の共通ロジックのトレース"
application.cxml.punchout, "cXML パンチアウト情報"
application.grid, "契約の段階的価格設定に関するメッセージ"
application.orgPartition, "組織のパーティション化に関するメッセージ"
application.paymentTerms, "支払い条件情報のトレース"
application.pricing, "価格設定条件のトレース"
application.procurement, "購買情報のトレース"
application.procurement.advancedShipNotice, "出荷通知処理のトレース"
application.procurement.categoryProcurement, "カテゴリ購買関連機能のトレース"
application.procurement.categoryProcurement.categoryDefinitionPropertyAccess, "カテゴリ定義プロパティの表示と編集のトレース"
application.procurement.categoryProcurement.categoryDefinitionPropertyCompliance, "カテゴリ定義プロパティ値の準拠のトレース"
application.procurement.categoryProcurement.categoryDefinitionPropertyUpdate, "カテゴリ定義プロパティ値の更新のトレース"
application.procurement.aggregation, "集約関連のトレース"
application.procurement.budget, "予算関連のトレース"
application.procurement.content, "コンテンツ関連のトレース"
application.procurement.contract, "契約関連のトレース"
application.procurement.contract.contractPricing, "契約価格情報のトレース"
application.procurement.contract.sla, "契約のサービスレベル合意情報のトレース"
application.procurement.electronicOrder, "電子オーダー処理"
application.procurement.excelImport, "Excel インポート情報"
application.procurement.accrual, "債務/未払い累積処理"
application.procurement.accrualMigrate, "未払い関連移行タスク"
application.procurement.itemMaster, "品目マスタ機能"
application.procurement.orderConfirmation, "オーダー確認処理のトレース"
application.procurement.ordering, "オーダーのフォーマットおよび送信処理状況のトレース"
application.procurement.payment, "請求書の支払情報のトレース"
application.procurement.receiving, "受入情報のトレース"
application.procurement.receiving.detail, "詳細な受入情報のトレース"
application.procurement.requisitioning, "購入申請情報のトレース"
application.procurement.service, "サービス関連機能のトレース"
application.procurement.service.servicePropertyAccess, "サービスプロパティの表示と編集のトレース"
application.procurement.service.servicePropertyCompliance, "サービスプロパティ値の準拠のトレース"
application.procurement.service.servicePropertyUpdate, "サービスプロパティ値の更新のトレース"
application.procurement.sourcing, "ソーシング情報のトレース"
application.procurement.subscriptionTracker, "SubscriptionTracker 関連のトレース"
application.procurement.repair, "データのクリーニングまたは修正に関するトレース情報"
application.reconciliation, "請求書生成および照合の例外のトレース"
application.reconciliation.invoicing, "請求書情報のトレース"
application.reconciliation.invoicing.invoiceLoading, "請求書ロード情報のトレース"
invoiceDiagnostics, "請求書デバッグ情報のトレース"
application.reconciliation.irEditability, "請求書照合申請の編集と検証のトレース"
application.reconciliation.pcard, "P カードの処理および P カードチャージのトレース"
application.report, "レポート情報のトレース"
application.search, "検索情報のトレース"
application.supplierSync, "サプライヤ同期の関連情報"
application.tax, "税計算と操作のトレース"
approvable, "申請トランザクション処理の状況メッセージ"
approvalFlow, "承認経路情報のトレース"
aql, "AQL 情報のトレース"
aql.query, "クエリ操作"
aql2capi, "AQL と CAPI のマッピング"
aqlperf, "AQL パフォーマンス情報"
aribaISServer, "Ariba サーバーに送信されたメッセージ"
aribaMappingException, "パンチアウトとカタログマッピング関連のエラー"
aribaNetwork, "Ariba Network 通信 (高レベル)"
aribaNetworkLow, "Ariba Network 通信 (低レベル)"
aribaweb, "Ariba web および http セッション関連"
aribaweb.fileupload, "低レベルのファイルアップロード情報"
aribaweb.formValue, "フォーム値キュー情報"
aribaweb.ihr, "Ariba Web hr 情報"
aribaweb.session, "Ariba Web セッション情報"
aribawebdomsync, "一般 Ariba Web dom 処理情報"
aribawebdomsync.element, "Ariba Web dom 要素処理情報"
aribaweb_request, "基本要求情報 (要求 URI、クエリパラメータ、フォーム値、Cookie) のロギング"
aribaweb_html, "HTML ソース出力のトレース"
aribaweb_errorManager, "トレースエラーマネージャ"
asmMaster,"ASM マスタ"
asmMaster.punchout,"ASM パンチアウト"
asmMaster.asm,"ASM"
asmMaster.loaderDetails, "ASM Loader の詳細"
asmMaster.discovery, "Ariba Discovery のトレース"
audit, "システム変更を行う管理ユーザーの監査"
auth, "認証要求"
autoCalc, "人材フィールドの自動計算のトレース"
awf, "Ariba Web フレームワークの HTML 生成および内部処理"
axDecodingInfo, "XML 逆符号化一般情報"
axDecodingProtocolTrace, "XML 逆符号化と AXDecoding プロトコルのトレース"
axDecodingTrace, "XML 逆符号化のトレース"
back, "バックページトラッキングのメッセージ"
backplane.pq, "永続的待ち行列関連メッセージ"
backplane.memcached, "永続的待ち行列クライアント RPC メッセージ"
bagdump, "インポート中に変換されたカタログ品目の取込み"
bagmetrics, "カタログバッグ管理 (catalogitem) のデバックメトリックス"
base, "基本コンポーネントの一般ロギング"
bindings, "HTML ページバインディングのトレースメッセージ"
checkpoint, "各種のノードを同期させる際に使われる各種のチェックポイントに関するログメッセージ"
checkpoint.amf.base, "メッセージングコンポーネントに対するチェックポイントに関するログメッセージ"
checkpoint.base, "基本コンポーネントに対するチェックポイントに関するログメッセージ"
cXML, "cXML チャネルメッセージ"
cXML.channel, "cXML チャネルメッセージ"
cXML.configuration, "cXML チャネル設定メッセージ"
cXML.detail, "cXML チャネル 詳細メッセージ"
cXML.document, "cXML チャネル トラフィックメッセージ"
cXML.document.failed, "cXML チャネル 失敗したトラフィックメッセージ"
cXML.encoding, "cXML チャネル符号化メッセージ"
cXML.encodingParse, "cXML チャネル符号化状況メッセージ"
cXML.transport, "cXML チャネルネットワーク通信関連のメッセージ"
cXML.soap, "cXML チャネル SOAP トランスポートメッセージ"
cXML.reliableDeliveryService, "cXML チャネル信頼性のあるデリバリサービス専用メッセージ"
cache, "オブジェクトキャッシュのメッセージ"
catalogpublish, "カタログ公開情報"
catalog, "一般カタログ情報"
catalog.type, "カタログの型管理のトレース"
catalogdeprecated, "非推奨カタログのログカテゴリ用"
catalogdeprecated.catalogCache, "非推奨 - カタログキャッシュ処理"
catalogdeprecated.catalogSearch, "非推奨 - カタログの高レベル検索情報"
catalogdistributedquery, "カタログ配信クエリのトレース"
cataloglow, "低レベルカタログのトレース"
catalogmetrics, "カタログ検索およびロード指向メトリックスのログ"
catimages, "カテゴリ画像のログ"
catalogExtract, "カタログ抽出進行状況のログ"
catremote, "カタログのノード間通信のトレース"
ccm, "中央接続マネージャ (データベース接続用)"
cgi, "CGI ログインデバッグメッセージ"
channelIO, "チャネル I/O ユーティリティメッセージ"
channelTibcoMaster, "すべての Tibco チャネルメッセージ"
channelui, "すべての管理 UI 関連メッセージ"
channelutil, "cXML チャネルユーティリティメッセージ"
choosers, "すべての選択リスト機能および関連フィールドコントローラのメッセージ"
clientQuery, "クライアント側クエリのトレース"
clusterGets, "クラスタ検索を表示"
clusterLocks, "クラスタのロック/ロック解除を表示"
collaboration, "コラボレーション関連のトレース"
collaborationWF, "コラボレーション処理フロー関連のトレース"
commandline, "コマンドラインアプリケーション関連のロギング"
comments, "コメント機能情報のトレース"
commonObjectOperations, "共有データ関連操作"
configure, "設定ツールの実行内容 (設定およびコード生成) の記録"
connect, "クライアント接続および切断に関するメッセージ"
constraints, "条件の実行に関するメッセージ"
controllers, "フィールドコントローラに関するメッセージ"
currency, "通貨の換算関連の情報"
customer, "顧客 Java コードに関するメッセージ"
customization,"カスタマイズに関するメッセージ"
customization.ui, "カスタマイズ UI に関するメッセージ"
customization.user, "ユーザーに関連するカスタマイズに関するメッセージ"
cxml, "cXML パンチアウトのトレース"
cxmlbase, "cXML チャネル Buyer 統合メッセージ"
cxmlbase.lifecycle, "cXML チャネルオブジェクトライフサイクルメッセージ"
cxmlbase.transaction, "cXML チャネル Buyer 統合トランザクションメッセージ"
cxmlinterop, "cXML 相互接続パッケージ用一般ログカテゴリ"
cxmlinteropcommandline, "無効または使用されていないログカテゴリ"
cxmlinteropdump, "処理メッセージをダンプする詳細デバックカテゴリ"
cxmlinterophistory, "無効または使用されていないログカテゴリ"
cxmlinteroplow, "無効または使用されていないログカテゴリ"
dashboard, "ダッシュボードメッセージ"
data.repairer, "データ修復タスク関連のロギング"
dbtop, "高レベルのデータベースオペレーション"
demoshell, "デモシェルのトレース"
directAction, "直接処理のトレース"
duplicate, "オブジェクトの重複"
duplicateaml, "AML プロパティの重複"
editability, "フィールド編集のトレース"
email, "電子メールのやりとりのトレース"
encryptedString, "暗号化された文字列の処理、および別の暗号化アルゴリズムを使った持続型データの再暗号化のトレース"
enumeration, "列挙項目関連メッセージ"
environment, "システム設定に関するメッセージ"
event, "ワークフローイベント"
eventQueue, "イベントキューのトレース"
expense, "経費精算"
expenseAdmin, "経費ガイドラインの UI 管理"
expense.tbp, "出張予約プロバイダ"
expense.imaging, "経費領収書の画像処理"
expenseExport, "Ariba mForm へのデータのエクスポート"
expenseMobile, "Ariba Buyer サーバーのモバイルクライアント関連メッセージ"
expensePolicyAudit, "経費規定および経費監査規定のパラメータの更新に関する監査証跡"
exprTrace, "すべての式 (カスタム式を含む) の評価のトレース"
extracosts, "追加費用"
fetch, "サーバーに対するオブジェクトのクライアント要求"
fieldProperties, "フィールドプロパティの処理に関するメッセージ"
fields, "フィールドフォーマッタの処理に関するメッセージ"
fileAccess,"ファイルアクセス関連のメッセージ"
fileChannelIO, "ファイルチャネル I/O 関連のメッセージ"
folder, "フォルダロードイベントのメッセージ"
form,"ドキュメントフォームと e フォームの一般トレース関連のメッセージ"
form.eform, "e フォームのトレース関連のメッセージ"
general, "一般的なログメッセージ"
graphs, "グラフオブジェクトの再構成"
group, "グループ表示の生成のトレース"
harness, "ハーネス関連のメッセージ"
harnessContext, "コンテキスト内でのオブジェクトの保存/検索に関するメッセージ"
harnessDetails, "ハーネス関連のデバッグメッセージ"
help, "ヘルプページへのアクセスに関連するメッセージ"
i18n, "国際化およびローカライズされたリソース"
integrationEvent, "統合イベントメッセージ"
integrationExternal, "Ariba システムが実行した外部システム処理で発行された全メッセージ"
integrationMaster, "統合関連のロギング"
integrationDetailMaster, "統合マスタ詳細情報のロギング"
integrationMaster.adapterSource, "アダプタソースに関するメッセージ"
integrationMaster.alert, "Messaging Framework に関するアラートメッセージ"
integrationMaster.alert.amf.base, "Messaging Framework の基本コンポーネントに関するアラートメッセージ"
integrationMaster.batchCommit, "一括確定処理に関するメッセージ"
integrationMaster.cds, "CDS 関連のロギング"
integrationMaster.amfBaseMaster, "Messaging Framework 基本マスタのロギング"
integrationMaster.amfBaseMaster.integrationMeta, "統合メタデータのロギング"
integrationMaster.amfBaseMaster.integrationMetaDetails, "統合メタデータの詳細ロギング"
integrationMaster.amfBaseMaster.integrationObjectAdapter, "統合オブジェクトアダプタに関連するすべてのメッセージ"
integrationMaster.amfBaseMaster.integrationObjectAdapterDetails, "すべての統合オブジェクトアダプタに関連する詳細メッセージ"
integrationMaster.amfBaseMaster.integrationObjectNotifications, "統合オブジェクト通知に関連するメッセージ"
integrationMaster.amfBaseMaster.integrationPersistence, "統合設定メタデータ持続性"
integrationMaster.amfBaseMaster.integrationQueryservice, "データ統合中のクエリに関連するメッセージ"
integrationMaster.convapiChannelMaster,"Convapi チャネルのすべてのメッセージ"
integrationMaster.fileChannelMaster, "ファイルチャネルのすべてのメッセージ"
integrationMaster.fileChannelMaster.dataExport, "ファイルチャネルのエクスポート時にデータをロギング"
integrationMaster.fileChannelMaster.dataImport, "ファイルチャネルのインポート時にデータをロギング"
integrationMaster.fileChannelMaster.event, "ファイルチャネルイベント情報をロギング"
integrationMaster.fileChannelMaster.fileChannelConfiguration, "ファイルチャネル設定のメッセージ"
integrationMaster.fileChannelMaster.fileChannelEncoder, "ファイルチャネル符号化メッセージ"
integrationMaster.fileChannelMaster.fileChannelDataLoad, "ファイルチャネルデータロードメッセージ"
integrationMaster.fileChannelMaster.fileExport, "ファイルチャネルのエクスポート関連のメッセージ"
integrationMaster.fileChannelMaster.fileIO, "ファイル I/O 関連のメッセージをロギング"
integrationMaster.integrationEvent, "統合イベントに関する情報"
integrationMaster.wsChannelMaster, "Web サービスチャネルに関するすべてのメッセージ"
integrationMaster.wsChannelMaster.wsChannelConfiguration, "Web サービスチャネルの設定に関するメッセージ"
integrationMaster.wsChannelMaster.wsChannelEncoder, "Web サービスチャネルのエンコーダに関するメッセージ"
integrationMaster.wsChannelMaster.wsChannelDataLoad, "Web サービスチャネルのデータロードに関するメッセージ"
integrationMaster.wsChannelMaster.wsChannelMigration, "Web サービスチャネルの移行に関するメッセージ"
integrationMaster.wsChannelMaster.wsExport, "Web サービスチャネルのエクスポートに関するメッセージ"
integrationMaster.wsChannelMaster.wsIO, "Web サービスの I/O 関連のメッセージをロギング"
integrationMaster.wsChannelDetails.wsMessages, "すべてのエクスチェンジ済み XML メッセージのコンテンツをロギング"
integrationMaster.httpChannelMaster, "すべての HTTP チャネルメッセージ"
integrationDetailMaster.httpChannelMaster, "すべての HTTP チャネル詳細メッセージ"
integrationMaster.httpChannelMaster.httpChannelConfiguration, "HTTP チャネル設定関連のメッセージ"
integrationMaster.httpChannelMaster.httpChannelEncoder, "HTTP チャネル内の符号化/逆符号化関連のメッセージ"
integrationMaster.httpChannelMaster.httpIO, "HTTP チャネルの I/O 関連のメッセージをロギング"
integrationMaster.channelTibcoMaster.integrationTop, "Ariba サーバーからキューに送られるイベントの識別に使用"
integrationMaster.channelTibcoMaster.integrationExternal, "開始するすべての外部プロセスに関連するログ"
integrationMaster.channelTibcoMaster.integrationVendor_TibcoDetails, "サードパーティベンダのログ"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPMDetails, "Tibco Process Manager (TPM) の詳細メッセージ"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco_TPM, "Tibco Process Manager (TPM) のメッセージ"
integrationMaster.channelTibcoMaster, "これは、Tibco のロギングを有効にする親カテゴリです。"
integrationMaster.channelTibcoMaster.integrationVendor_Tibco, "サードパーティベンダのログ"
integrationMaster.clientutil, "統合のコンテキストに関連するクライアントユーティリティのログ"
integrationMaster.integrationConfiguration, "統合チャネル設定のロギング"
integrationDetailMaster.integrationConfiguration, "統合チャネル設定の詳細ロギング"
integrationMaster.integrationDecoder, "統合チャネルのデコーダのロギング"
integrationMaster.integrationEncoder, "統合チャネルのエンコーダのロギング"
integrationDetailMaster.integrationEncoder, "統合チャネルのエンコーダの詳細情報のロギング"
integrationDetailMaster.integrationDecoder, "統合チャネルのデコーダの詳細情報のロギング"
integrationMaster.integrationMessageContext, "メッセージのコンテキスト関連の情報"
integrationMaster.integrationMigration, "移行関連メッセージ"
integrationMaster.integrationUtil, "統合ユーティリティクラスからのメッセージ"
integrationMaster.sqlChannelMaster, "すべての SQL チャネルに関するメッセージ"
integrationMigration, "統合移行ロギング"
integrationObjectAPI, "統合オブジェクト API に関連するすべての詳細メッセージ"
integrationReceive, "受信した統合イベント"
integrationSend, "送信した統合イベントに関連するメッセージ"
integrationTop, "Ariba サーバーからキューに送られたイベントの識別"
integrationVendor_CSV, "CSV 統合チャネルのすべてのメッセージ"
internodes, "ノード間通信に関するメッセージ"
invoicingPerf, "請求処理パフォーマンス情報のトレース"
invoicingUI,  "請求 UI 関連のトレース"
isDriver, "ドライバメッセージ"
isError, "統合サーバーのエラーメッセージ"
isMapping, "メッセージのマッピング"
isMaster, "統合サーバーのメッセージ (isServer、aribaISServer、および isDriver を含む)"
isMeta, "メタデータメッセージ"
isMisc, "統合サーバーのその他のメッセージ"
isServer, "統合サーバーに送信されたメッセージ"
j2ee, "J2EE 技術の使用に関連するメッセージ"
javagroups, "JavaGroups に関するメッセージ"
javascript, "javascript 実行に関連するメッセージ"
jdbc, "JDBC 注意メッセージおよびデータベースのトランザクション分離モード"
jdbcperf, "JDBC ドライバパフォーマンスログメッセージ"
kitting, "カタログ品目のパッケージ化など、カタログキットに関連するトレース"
laborKit, "人材キットのトレース"
layout, "XML からのスキーマのコンパイル"
layout.classMappings,"メタデータからのクラスマッピングおよびフィールドマッピング"
locale, "LocaleID 関連のデバッグ情報"
lockSnoop, "デッドロックおよび解除されていない読取ロックをデバッグするための低レベルロック検索"
login, "クライアントによるログインおよびログアウト"
lruCheck, "LRU テーブル整合性チェックの実行"
lruDebug, "LRU テーブルの変更情報の取込み (lruCheck の詳細)"
lruPurge, "LRU テーブルから削除されたオブジェクトを記録"
mapCluster, "クライアント上でマッピングされた各オブジェクトを1行ずつ出力"
mapIds, "サーバー側の ID とオブジェクトのマッピング"
massEdit,  "大量編集情報のトレース"
massEditLow,  "詳細レベルの大量編集のトレース"
masterAgreementUI, "契約 UI 関連のトレース"
messaging, "メッセージインフラストラクチャに関連する情報"
messaging.details, "メッセージインフラストラクチャに関連する詳細情報"
meta, "メタデータ処理"
metaDataResolver, "XML のメタデータ処理関連メッセージ"
meta.modification, "実行環境でのメタデータ修正に関するメッセージ"
metaValidation, "メタデータ検証"
migrationDetails, "移行関連デバッグ用メッセージ"
mobile, "モバイルクライアント関連メッセージ"
modify, "変更処理"
nestedSession, "ネストされたセッションのトレース"
net, "ネットワーク関連メッセージ"
nodeassignment, "AssignmentManager に関するメッセージ"
notification, "電子メール通知関連メッセージ"
objectOperations, "低レベルのオブジェクト保存およびフィールド設定処理"
objectValidationSanityCheck, "オブジェクトを検証するため適切な場所に妥当性条件が定義されていることを確認します"
objectViewers, "全オブジェクトの詳細ビューアメッセージ"
onClient, "クライアントのトランザクション処理のトレース"
org.apache.axis, "Apache axis のロギング"
packager.appcore, "カスタマイズパッケージ処理のトレース"
page, "ページ生成のトレース"
paramReference, "共有アプリケーション情報 (AppInfo) のトレース"
parameters, "パラメータコンポーネント全般のトレース"
partner, "Ariba パートナーのメッセージカテゴリ"
perfLog, "パフォーマンス情報のロギング"
perfLog.trace, "要求ごとのパフォーマンスのトレースロギング"
perfLog.detail, "メトリックスごとのトレースデータの詳しい分析"
perfLog.exception, "実行時間の長い処理の監視およびロギング"
portlet, "ポートレットコンテンツ生成"
preferences, "クライアントの基本設定処理の表示"
printOnMap, "クライアント上でマッピングされたクラスタを出力"
psoftAdapter, "PeopleSoft 関連のメッセージ"
punchout, "パンチアウト情報のトレース"
punchout.analysis, "Ariba Analysis と統合するためのパンチアウトツールに関する情報"
queryperf, "AQL クエリパフォーマンス情報"
queryPathNode,"メモリクエリ内での実行時のクエリパスノード情報"
receivingUI, "受入 UI 情報のトラッキング"
chargeUI, "P カード請求 UI 情報のトラッキング"
recentUserChoice, "最近のユーザー選択情報のトラッキング"
record, "アイテム履歴情報"
rpcPerf, "StartupProfile 調整用の高レベル RPC 情報"
rpcRecv, "すべての RPC 受信メッセージ"
rpcSend, "すべての RPC 送信メッセージ"
rpcStatus, "順番待ち RPC の状況表示"
rpcWarning, "RPC 遅延注意"
rules, "ルール情報のトラッキング"
runtime,  "低レベル実行環境メッセージ"
sapadapter, "SAP 関連メッセージ"
save, "クライアントの保存"
saveSubs, "登録の保存と復元"
scheduler, "スケジュールされたタスク関連のスケジュールエンジンのトレース"
scheduler.amf.base, "スケジュールされたメッセージング関連タスクに関するメッセージ"
scheduler.appcore, "スケジューラのアプリケーションレベルのトレース"
scheduler.nodeassignment,"スケジューラのノード割り当てに関するメッセージ"
script, "スクリプトからのメッセージ"
searchindex, "カタログ検索インデックス関連のトレース"
searchui, "カタログ検索 UI 関連のトレース"
security, "セキュリティ関連メッセージ"
selectClusterRoot, "オブジェクト再構成メッセージ"
serverCache, "サーバーキャッシュ管理メッセージ"
serverMonitor, "サーバーモニタ操作"
serverOps, "クライアント要求のサーバー操作"
servletadaptor, "Ariba web サーブレットアダプタ関連"
sessionCache, "セッションレベルオブジェクトキャッシュのトレース"
shutdown, "シャットダウン順序に関連するメッセージ"
shutdown.aribaweb, "aribaweb のシャットダウン順序に関連するメッセージ"
shutdown.integrationChannel, "統合チャネルのシャットダウン順序に関連するメッセージ"
shutdown.scheduler, "スケジューラのシャットダウン順序に関連するメッセージ"
smtp, "SMTP メールサーバー処理のトラッキング"
splitAccounting, "分割会計情報のトレース"
sqlio, "TransSQL 経由の SQL 入出力"
sso, "シングルサインオンのトレース"
sso_session, "シングルサインオンのセッション管理のトレース"
sso_delegation, "シングルサインオン委任ステップのトレース"
startup, "起動時のメッセージ"
startup.amf, "開始時の Messaging Framework メッセージ"
startup.amf.base, "起動時の Messaging Framework メッセージ"
startupTibco, "起動時の Tibco チャネルメッセージ"
table, "AWTDataTable のトレース"
template, "テンプレート生成処理"
tester, "テスタ処理"
threadpool, "ThreadPool のトレース"
transaction, "データベーストランザクションに関する高レベル情報"
transaction.graphs, "グラフオブジェクトの再構成"
transformMetrics, "メトリックス大量変換の取込み"
triggers, "トリガー起動関連メッセージ"
uiLogin, "Buyer Ariba Buyer ログインページに関するメッセージのトレース"
uiTransaction, "クライアントから送信されたデータベーストランザクション処理"
uiTriggers, "トリガ実行イベントに関連するトレース"
unspscmanager, "UNSPSC バージョンマネージャからのメッセージ"
upload, "Ariba Buyer へのデータのアップロード"
user, "ユーザー、グループ、役割、権限に関する処理のトレース"
util, "ユーティリティクラスに関するメッセージ"
util.io, "入出力ユーティリティクラスに関するメッセージ"
validation, "カタログのインポートと階層検証のロギング"
validity, "ページとグループの妥当性のトレース"
visibility, "フィールドとグループの表示のトレース"
watchdog, "データベース/サーバーモニター情報"
widgets, "Ariba web コンポーネント関連"
wizard, "サブクラス化されているウィザードイベント"
wizardFrame, "サブクラス化されているウィザードフレームイベント"
wizardLow, "低レベルウィザードイベント"
workflow, "一般的なワークフローイベントのトレース"
workflowAction, "ワークフローの条件と処理"
workflowMonitoring, "ワークフローキューのモニタ用ログメッセージカテゴリ"
workforce, "人材関連のトレース"
workforce.invoicing, "人材の請求処理に関するトレースメッセージ"
wsrp,"Web サービスリモートポートレット"
xml, "XML コンポーネントのトレース"
xmlsec, "Apache xmlsecurity ライブラリで生成されたメッセージのトレース"
xmlsignature, "デジタル署名機能のトレース"
xslt, "XSL 変換ライブラリのトレース"
realmPurge, "削除済みレルム内のデータの消去"
translationsTask.details, "スケジュールされた UpdateTranslations タスクの詳細トレース"
openOfficeMaster,"OpenOffice 統合"
openOfficeMaster.details,"OpenOffice 詳細"
openOfficeMaster.openOffice,"OpenOffice その他"
sdb.startup,"サプライヤデータベーススタートアップ"
sdb,"サプライヤデータベースマスタ "
sdb.scheduler,"サプライヤデータベーススケジューラ"
catalog.facade,"DirectAction 要求として実行されるカタログ検索用"
bpm,"ビジネスプロセスモニタリングに関連するログメッセージ"
